"","Column","lat","lng","label_place_of_publication","address","city","country","language","dates_of_reprints","date","time","date.3","cartodb_id","translator_s","title","publisher","number_of_printings_and_or_editions","sales_figures_if_known","link_to_cover","link_to_sound_file_of_title","notes","source__w__worldcat__it__index_translationum","X_column","Column.23"
"286",489,47.4260240176078,8.5712743749945,"Zürich","Zürich","Zürich","Switzerland","German","2011, 2016",2004,"01/01/2004 00:00","",489,"Andrea Ott","Jane Eyre: Roman","Manesse","2",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/German/2011%20Ott.png?role=personal","","","",NA,""
"287",106,52.4341137357192,13.381373451677,"Berlin","Berlin","Berlin","Germany","German","",2015,"01/01/2015 00:00","",107,"Melanie Walz","Jane Eyre: Eine Autobiographie","Suhrkamp/Insel","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/German/2015%20Walz.png?role=personal","","Listed as 'neu übersetzt' ('newly translated')","",NA,""
"288",129,38.0381259702946,23.704839694177,"Athens","Athens","Athens","Greece","Greek","1993",1949,"01/01/1949 00:00","",129,"Ninila Papagiannē (Νινίλα Παπαγιάννη)","Τζέην Ἔϋρ : Μυθιστόρημα / Jane Eyre: a Novel","Ikaros ( Ἴκαρος)","3",NA,"https://www.dropbox.com/s/6arnw7ntfnk43q1/1949_%20Papagiann%C4%93.jpg?dl=0","","The 1993 edition is with Zacharopoulos S.I. / Ζαχαρόπουλος Σ. Ι.. Source: National Library of Greece offline catalogue","NLG (National Library of Greece catalogue)",NA,""
"289",133,37.8929306389633,23.6467579234421,"Athens","Athens","Athens","Greece","Greek","",1950,"01/01/1950 00:00","",133,"Polyvios Vovolinēs (Πολύβιος Βοβολίνης)","Τζέην Έυρ by Charlotte Bronde [sic] / Jane Eyre","D. Daremas (Δ. Δαρεμάς)","1",NA,"https://www.dropbox.com/s/ble5qbgp6706k9c/1950-1954_Vovolines.jpg?dl=0","","Date is approximate","",NA,""
"290",132,37.9325623046476,23.6870181320265,"Athens","Athens","Athens","Greece","Greek","",1954,"01/01/1954 00:00","",132,"Sotiris Patatzē (Σ. Πατατζῆ)","Τζέην Ἔϋρ / Jane Eyre","Parthenōn (Παρθενών) ","1",NA,"https://www.dropbox.com/s/9niyatf03pwn1dz/1954_Patatz%C4%93.jpg?dl=0","","Source: National Library of Greece offline catalogue","NLG (National Library of Greece catalogue)",NA,""
"291",135,37.9953791588879,23.7461175547942,"Athens","Athens","Athens","Greece","Greek","1990",1955,"01/01/1955 00:00","",135,"George Tarsatopoulou (Γιώργου Ταρσατόπουλου)","Τζέην Ἔϋρ: O Πυργος του πονου / Jane Eyre: The Tower of Pain","Romantso (Ρομάντσο)","2",NA,"https://www.dropbox.com/s/tmpex7vzzo8sztx/1955_Tarsatopoulou.JPG?dl=0","","1990 edition is with with Pella / Πέλλα","European Library Catalogue",NA,""
"292",131,38.050174665857,23.6521497294336,"Athens","Athens","Athens","Greece","Greek","1992, 2002",1963,"01/01/1963 00:00","",131,"Georgia Deligiannē-Anastasiadē (Γεωργίας Δεληγιάννη - Αναστασιάδη)","Τζέην Έυρ : μυθιστόρημα / Jane Eyre: a Novel","Minōas (Μίνωας) ","3",NA,"https://www.dropbox.com/s/5fj649938k75dnx/1963_%20Deligiann%C4%93-Anastasiad%C4%93.JPG?dl=0","","Juvenile edition; the 2002 edition is with DeAgostini Hellas. Source: National Library of Greece offline catalogue","NLG (National Library of Greece catalogue)",NA,""
"293",146,37.9459211573805,23.7334502063721,"Athens","Athens","Athens","Greece","Greek","",1968,"01/01/1968 00:00","",146,"Eletherias Siola (Ελευφεριας Σιολα)","Τζέην Έυρ / Jane Eyre ","Aylos (Αυλος)","1",NA,"https://www.dropbox.com/s/p0fh08ht9bdlf1d/1968_Siola.JPG?dl=0","","Source: Paliovivlia rare and used books","Antique Bookshop - Paliovivlia",NA,""
"294",142,38.0418944311663,23.6476865019679,"Athens","Athens","Athens","Greece","Greek","2016",1969,"01/01/1969 00:00","",142,"Pipina Tsimikalē (Πιπίνα Τσιμίκαλη)","Τζέην Έυρ / Jane Eyre","Ankyra ( Άγκυρα)","1",NA,"https://www.dropbox.com/s/ugniucdoig9nc8l/1969_Tsimikale.jpg?dl=0","","Juvenile edition","ELC (European Library catalogue)",NA,""
"295",149,40.6747382257813,23.0077466359896,"Thessaloniki","Thessaloniki","Thessaloniki","Greece","Greek","",1979,"01/01/1979 00:00","",149,"Thanasis Georgiadēs (Θανάσης Γεωργιάδης) ","Τζέην Ἔυρ / Jane Eyre ","Rekos (Ρέκος)","1",NA,"https://www.dropbox.com/s/varh13zukydjp9q/circa%201979_Georgiad%C4%93s.jpg?dl=0","","Date is approximate","ELC (European Library catalogue)",NA,""
"296",130,38.0587376122697,23.8187032579008,"Athens","Athens","Athens","Greece","Greek","1986, 1990",1981,"01/01/1981 00:00","",130,"Dora Kominē-Dialetē (Δώρα Κομίνη - Διαλέτη)","Τζέην Έυρ / Jane Eyre","ASTĒR-Papadēmētriou (ΑΣΤΗΡ-Παπαδημητρίου)","3",NA,"https://www.dropbox.com/s/pe4jnis4myzmcfq/1981_Komin%C4%93-Dialet%C4%93.jpg?dl=0","","Juvenile edition","ΒΙΒΛΙΟΝΕΤ",NA,""
"297",136,38.0134681830052,23.7412219472259,"Athens","Athens","Athens","Greece","Greek","",1990,"01/01/1990 00:00","",136,"Vasilis Liaskas (Βασίλης Λιάσκας)","Τζέην Έηρ / Jane Eyre ","Damianos (Δαμιανός)","1",NA,"https://www.dropbox.com/s/07sl19mau9idlko/1990_Liaskas.jpg?dl=0","","","ΒΙΒΛΙΟΝΕΤ",NA,""
"298",141,37.9331574790514,23.7971546844609,"Athens","Athens","Athens","Greece","Greek","",1991,"01/01/1991 00:00","",141,"Polly Moschopoulou (Πόλυ Μοσχοπούλου)","Τζέιν Έιρ / Jane Eyre ","Kaktos (Κάκτος)","1",NA,"https://www.dropbox.com/s/c040h87p6uy9vol/1991_Moschopoulou.jpg?dl=0","","","ΒΙΒΛΙΟΝΕΤ",NA,""
"299",128,38.0643114267252,23.7395433171216,"Athens","Athens","Athens","Greece","Greek","2015",1997,"01/01/1997 00:00","",128,"Dimitris Kikizas (Δημήτρης Γ. Κίκιζας)","Τζέην ΄Ευρ / Jane Eyre","Smilē  (Σμίλη)","2",NA,"https://www.dropbox.com/s/uc8e9io79bvfir1/1997_Kikizas.jpg?dl=0","","","ΒΙΒΛΙΟΝΕΤ",NA,""
"300",148,38.0116631887256,23.7303097895376,"Athens","Athens","Athens","Greece","Greek","",1998,"01/01/1998 00:00","",148,"Marilena Alevizou (Μαριλένα Αλεβίζου)","Τζέιν Έυρ / Jane Eyre ","Patakē (Πατάκη)","1",NA,"https://www.dropbox.com/s/l2crrpacjssoe3x/1998_Alevizou.jpg?dl=0","","","ΒΙΒΛΙΟΝΕΤ",NA,""
"301",144,38.0162694441023,23.7010779010627,"Athens","Athens","Athens","Greece","Greek","",1999,"01/01/1999 00:00","",144,"Sophia Tsiledakē (Σοφία Τσιλεδάκη)","Τζέιν Έιρ / Jane Eyre ","Modern Times (Μοντέρνοι Καιροί)","1",NA,"https://www.dropbox.com/s/n5f1qy0xe8f74l5/1999_Tsiledak%C4%93.jpg?dl=0","","Adaptation. Source: National Library of Greece offline catalogue","National Library of Greece offline catalogue",NA,""
"302",145,37.9747667378149,23.8055652011681,"Athens","Athens","Athens","Greece","Greek","",2001,"01/01/2001 00:00","",145,"Yiannis Karouzos (Γιάννης Καρούζος) ","Τζέιν Έιρ / Jane Eyre ","Aposperitis (Αποσπερίτης) ","1",NA,"https://www.dropbox.com/s/t89ehpne3k8kkr7/2001_Karouzos.jpg?dl=0","","Source: Union Catalogue of Hellenic Academic Libraries","Union Catalogue Hellenic Academic Libraries",NA,""
"303",134,38.0163663165047,23.7304693649087,"Athens","Athens","Athens","Greece","Greek","",2008,"01/01/2008 00:00","",134,"Klairē Laina (Κλαίρη Λαϊνά)","Τζέιν Έιρ / Jane Eyre ","Harlenik Bell (Χαρλένικ Ελλάς)","1",NA,"No image available","","","ΒΙΒΛΙΟΝΕΤ",NA,""
"304",147,37.8957085666581,23.758147986795,"Athens","Athens","Athens","Greece","Greek","",2011,"01/01/2011 00:00","",147,"Beatrice Kantzola-Zambatakou (Βεατρίκη Κάντζολα - Σαμπατάκου)","Τζέιν Έιρ / Jane Eyre","Savvalas (Σαββάλας)","1",NA,"https://www.dropbox.com/s/y34flobnof08lwh/2011_Kantzola-Zambatakou.jpg?dl=0","","Juvenile edition","ΒΙΒΛΙΟΝΕΤ",NA,""
"305",143,38.0073747913222,23.6779528564803,"Athens","Athens","Athens","Greece","Greek","",2011,"01/01/2011 00:00","",143,"Maria Exarchou (Μαρία Έξαρχου)","Τζέιν Έιρ / Jane Eyre ","Tessera Pi (4π Ειδικές Εκδόσεις Α.Ε.)","1",NA,"https://www.dropbox.com/s/oo2091ix4pd00cy/2011_Exarchou.jpg?dl=0","","","ΒΙΒΛΙΟΝΕΤ",NA,""
"306",138,37.9796871387269,23.7109313944384,"Athens","Athens","Athens","Greece","Greek","",2017,"01/01/2017 00:00","",138,"Theodora Darvirē (Θεοδώρα Δαρβίρη)","Τζέιν Έιρ / Jane Eyre","Susaeta","1",NA,"https://www.dropbox.com/s/bxkiuuyymv0ktdo/2017_Darvir%C4%93.jpg?dl=0","","Juvenile edition","ΒΙΒΛΙΟΝΕΤ (Εθνικού Κέντρου Βιβλίου)",NA,""
"307",139,38.0139816244933,23.6773979553517,"Athens","Athens","Athens","Greece","Greek","",2018,"01/01/2018 00:00","",139,"Stella Feikou (Στέλλα Φέικου)","Τζέην Εϋρ / Jane Eyre","Fourfouri (Φουρφούρι)","1",NA,"https://www.dropbox.com/s/p9qy0uq84n6v65g/2018_Feikou.jpg?dl=0","","Juvenile edition","Public Bookshop",NA,""
"308",165,22.9631106356561,72.5505036059428,"Ahmedabad","Ahmedabad","Ahmedabad","India","Gujarati","",1993,"01/01/1993 00:00","",166,"Hansā C. Patel"," શાર્લોટ બ્રોન્ટે કૃત જેન એયર / śārloṭ bronṭe kṛt jen aiyar / Charlotte Brontë's Creation Jane Eyre ","Navbharat Prakashan Mandir","1",NA,"https://www.dropbox.com/home/Prismatic%20jane%20Eyre/3%20homework%202018-19/3%20Cover%20images/Gujarati?preview=1993+Patel.jpg","https://www.dropbox.com/sh/mnpfqvsq58fa75j/AAARDSwxtJnsxebHczQ2QTsea?dl=0","Abridged. Source: researcher's copy (Abhishek Jain)","Researcher's copy (Abhishek Jain)",NA,""
"309",169,22.9339788511798,72.5047881357964,"Amadāvāda","Amadāvāda","Mumbai","India","Gujarati","",2009,"01/01/2009 00:00","",167,"Manasukh Kākaḍiyā","વેઈકફીલ્ડનો ભલો પાદરી, બિચારી અનાથ છોકરી / The Vicar of Wakefield, The Poor Orphan Girl","Bālavinōod Prakāśan","1",NA,"","","Abridged, and printed in one volume with a translation of Oliver Goldsmith's The Vicar of Wakefield. Source: researcher's copy (Abhishek Jain)","Researcher's copy (Abhishek Jain)",NA,""
"310",206,31.8430361163232,35.2228050173875,"Jerusalem","Jerusalem","Jerusalem","Israel/Palestine","Hebrew","",1946,"01/01/1946 00:00","",204,"Hana Ben Dov","Jane Eyre / ג'יין אייר ","M. Newman Press","1",NA,"https://www.dropbox.com/s/ywlg5lsuvtdx9oh/1946%20Ben%20Dov.jpg?dl=0","","","",NA,""
"311",207,32.1013991023509,34.9094644611876,"Ramat Gan","Ramat Gan","Ramat Gan","Israel/Palestine","Hebrew","",1968,"01/01/1968 00:00","",207,"Yitzhak Levanon","ג'יין אייר / Jane Eyre  ","Massada Press","1",NA,"","","Abridged","",NA,""
"312",210,32.0478089238551,34.7907014187959,"Tel Aviv","Tel Aviv","Tel Aviv","Israel/Palestine","Hebrew","",1986,"01/01/1986 00:00","",210,"Tala Bar","Jane Eyre / ג'יין אייר","Or 'Am","1",NA,"https://www.dropbox.com/s/zcc8p9d07jgdf2a/1986%20Bar.jpg?dl=0; https://www.dropbox.com/s/wzbftwwgn6cyhx6/1986%20Bar%202.jpg?dl=0","","","",NA,""
"313",208,32.0535021268331,34.7745861812097,"Tel Aviv","Tel Aviv","Tel Aviv","Israel/Palestine","Hebrew","",1987,"01/01/1987 00:00","",208,"Liora Herzig","Jane Eyre / ג'יין אייר","Zmora Bitan","1",NA,"https://www.dropbox.com/s/rfcfxsfhm0dmy6x/1987%20Herzig.jpg?dl=0","","","",NA,""
"314",204,31.7142134789916,34.7300091674982,"Kiryat Gat","Kiryat Gat","HaDarom","Israel/Palestine","Hebrew","",1996,"01/01/1996 00:00","",206,"Asi Weinstein","Jane Eyre / ג'יין אייר","Korim","1",NA,"https://www.dropbox.com/s/o9xo7njkhmjqr55/1996%20Weinstein.jpg?dl=0","","Abridged; juvenile edition","",NA,""
"315",205,32.4357652615524,34.8765667527609,"Kfar Monash","Kfar Monash","HaMerkaz","Israel/Palestine","Hebrew","",2002,"01/01/2002 00:00","",205,"Smadar Kugo","ג'יין אייר בתמונות / Jane Eyre ","Ofarim","1",NA,"https://www.dropbox.com/s/0qzw3s0inov64qn/2002%20Kugo.jpg?dl=0","","Abridged with illustrations by Richard Lauter; probably from the English abridgement by Sara Thomson for  Treasury of Illustrated Classics (2001)","",NA,""
"316",209,32.1452536249568,34.7642999729675,"Tel Aviv","Tel Aviv","Tel Aviv","Israel/Palestine","Hebrew","",2007,"01/01/2007 00:00","",209,"Sharon Preminger","Jane Eyre / ג'יין אייר","Yediot Sfarim","1",NA,"https://www.dropbox.com/s/wiqn62agma3xim7/2007%20Preminger.jpg?dl=0; https://www.dropbox.com/s/e8ngbxvm7g8itaa/2007%20Preminger%202.jpg?dl=0","","","",NA,""
"317",NA,28.5298997658317,77.2229210328513,"New Delhi","New Delhi","New Delhi","India","Hindi","",2002,"01/01/2002 00:00","",NA,"Vidyā Sinhā","जेन आयर / Jen Ayar ","Rajkamal Prakashan","",NA,"","","","",NA,""
"318",157,47.4992255536726,19.0934685136971,"Budapest","Budapest","Budapest","Hungary","Hungarian","",1873,"01/01/1873 00:00","",157,"Huszár Imre","Jane Eyre : önéletírás / Jane Eyre: Autobiography ","Légrády","1",NA,"","","","WorldCat",NA,""
"319",159,47.4404734090788,19.0527326104545,"Budapest","Budapest","Budapest","Hungary","Hungarian","",1918,"01/01/1918 00:00","",159,"Karinthy Frigyes","A lowoodi árva / The Orphan of Lowood ","Kultúra Kvk","1",NA,"","","","WorldCat",NA,""
"320",161,47.5967643318584,19.0462530189508,"Budapest","Budapest","Budapest","Hungary","Hungarian","",1942,"01/01/1942 00:00","",161,"Fónagy Iván","A lowoodi árva : regény / The Orphan of Lowood : Novel","Bibliotheca","1",NA,"","","","WorldCat",NA,""
"321",156,47.5372595521042,19.1299603922141,"Budapest","Budapest","Budapest","Hungary","Hungarian","",1963,"01/01/1963 00:00","",156,"Mária Ruzitska","Jane Eyre 1-3. köt. : regény / Jane Eyre Vol. 1-3: Novel ","Szépirodalmi Kiadó ","7",NA,"","","1968, 1986, and 1991 editions are with Európa; 1999 is with Móra. This translation was also published in Bratislava, in what is now Slovakia","WorldCat",NA,""
"322",NA,48.2478933673832,17.0573787291886,"Bratislava","Bratislava","Bratislava","Slovakia","Hungarian","1967, 1968, 1969, 1972, 1976, 1977",1964,"01/01/1964 00:00","",NA,"Mária Ruzitska","Jane Eyre","krásnej lit.","",NA,"","","1967 edition is with Tatran; 1968 and later with Madách. This translation was also published in Budapest, Hungary","",NA,""
"323",153,47.5348536860084,19.1259302784537,"Budapest","Budapest","Budapest","Hungary","Hungarian","",1984,"01/01/1984 00:00","",153,"Gábor Görgey; Mária Ruzitska","Jane Eyre. Regény / Jane Eyre. Novel","Európa","1",NA,"","","Abridged; with running English-Hungarian thesaurus. 2005 edition is with Palatinus","WorldCat",NA,""
"324",162,46.3192497502707,20.061931260296,"Szeged ","Szeged ","Szeged ","Hungary","Hungarian","",2005,"01/01/2005 00:00","",162,"Mária Ruzitska and Imre Szász","A lowoodi árva : Jane Eyre / The Orphan of Lowood: Jane Eyre ","Könyvmolyképző","7",NA,"","","","WorldCat",NA,""
"325",155,47.5210249133294,19.0393361532444,"Budapest","Budapest","Budapest","Hungary","Hungarian","",2014,"01/01/2014 00:00","",155,"Kiss Zsuzsa","Jane Eyre","Ulpius-ház","1",NA,"https://www.dropbox.com/s/p7uwmnzk9pktc9x/2014%20Zsuzsa.jpeg?dl=0","","Source: Jay Dillon Rare Books + Manuscripts. Reprints are with Sogysafn Heimilanna","WorldCat",NA,""
"326",163,64.074032439919,-21.9210257213916,"Reykjavík","Reykjavík","Reykjavík","Iceland","Icelandic","1975, 1982",1948,"01/01/1948 00:00","",163,"Sigurður Björgólfsson","Jane Eyre","Ísafoldarprentsmiðja hf","1",NA,"https://www.dropbox.com/s/1mrrnk61baca1gi/1982%20Bj%C3%B6rg%C3%B3lfsson.jpg?dl=0","","","WorldCat",NA,""
"327",172,-6.24781211835216,106.916837246899,"Jakarta","Jakarta","Jakarta","Indonesia","Indonesian","",1977,"01/01/1977 00:00","",173,"Unknown","Jane Eyre","P.T. Gramedia","1",NA,"","","Abridged","WorldCat",NA,""
"328",173,-6.16812450189027,106.940604242679,"Jakarta","Jakarta","Jakarta","Indonesia","Indonesian","",1977,"01/01/1977 00:00","",172,"Yurida Kasmara","Jane Eyre","Pancar Kumala","1",NA,"https://www.dropbox.com/s/0vqzj4p9c8yqyfc/n.d.%20Kasmara.jpg?dl=0","","","WorldCat",NA,""
"329",NA,-6.1532655941497,106.791466749782,"Jakarta","Jakarta","Jakarta","Indonesia","Indonesian","",1984,"01/01/1884 00:00","",NA,"Unknown","Jane Eyre","Pustaka Jaya","",NA,"","","Abridged. Source: Jay Dillon Rare Books + Manuscripts","",NA,""
"330",171,-6.08055092498543,106.794319762845,"Jakarta","Jakarta","Jakarta","Indonesia","Indonesian","",2010,"01/01/2010 00:00","",171,"Lulu Wijaya","Jane Eyre","Gramedia Pustaka Utama","1",NA,"https://www.dropbox.com/s/4vtw39hf6y2rxia/2010%20Wijaya.jpg?dl=0","","","WorldCat",NA,""
"331",219,45.5259873642247,9.18618939725614,"Milan","Milan","Milan","Italy","Italian","",1904,"01/01/1904 00:00","",218,"Unknown","Jane Eyre, o Le memorie d'un istitutrice / Jane Eyre or the Memoirs of a Governess ","Fratelli Treves","2",NA,"","","","Second printing noted by Paola Gaudio referencing CUBI ",NA,""
"332",220,45.5061848415188,9.27811464254676,"Milan","Milan","Milan","Italy","Italian","1941",1925,"01/01/1925 00:00","",219,"Elvira Rosa","Jane Eyre: romanzo / Jane Eyre:  a novel","Sonzogno","2",NA,"","","","Gaudio",NA,""
"333",238,45.4900793526899,9.2742445881243,"Sesto San Giovanni (Milan)","Sesto San Giovanni","Milan","Italy","Italian","1946",1935,"01/01/1935 00:00","",244,"C. Marazio","Jane Eyre: il romanzo di un' istitutrice / Jane Eyre: the Novel of a Governess","A. Barion Casa per edizioni popolari","2",NA,"","","","SBN",NA,""
"334",242,41.8764099188919,12.4415549446094,"Rome","Rome","Rome","Italy","Italian","1947",1946,"01/01/1946 00:00","",239,"Lucilla Kànizsa Jacchia","Gianna Eyre","Perrella","2",NA,"","","","SBN",NA,""
"335",222,45.5036697333805,9.24715135760537,"Milan","Milan","Milan","Italy","Italian","1951, 1956, 1957",1950,"01/01/1950 00:00","",221,"Berto Minozzi","Jane Eyre: romanzo / Jane Eyre: a novel","Cavallotti","4",NA,"","","","SBN",NA,""
"336",228,45.54306153186,9.12259855928763,"Milan","Milan","Milan","Italy","Italian","1991, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2003, 2004, 2006, 2009, 2012, 2013",1951,"01/01/1951 00:00","",228,"G. Pozzo Galeazzi","Jane Eyre","Rizzoli","15",NA,"","","1991, 1995, 1996, 2004 editions are with the Fabbri imprint (Fabbri having previously been an independent publisher, taken over by Rizzoli in 1990). 1993 edition has intro by Oriana Palusci; Rizzoli 2006 edition has a Virginia Woolf essay as an introduction; 2013 is for Corriere della Sera","SBN",NA,""
